symbol,strategy,date,entry_time,exit_time,entry,exit,shares,stop,target,pnl,r_multiple,exit_reason,signal_reason,side
AMZN,strategy10_scalp,2025-02-27,09:34:00,09:40:00,218.77,217.643,91,217.653,0.0,-102.56,-1.009,stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-02-27,10:00:00,10:10:00,212.66,213.607,94,213.597,0.0,-89.02,-1.011,stop,pdl_break_retest_short,short
AMZN,strategy10_scalp,2025-02-28,09:34:00,10:24:00,207.6301,209.54,96,209.53,0.0,-183.35,-1.005,stop,pdl_break_retest_short,short
AMZN,strategy10_scalp,2025-02-28,10:27:00,12:42:00,209.96,208.8,95,207.96,0.0,-110.2,-0.58,trail_stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-03-03,09:49:00,12:39:00,211.73,209.463,94,212.743,0.0,213.1,2.238,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-03-03,14:54:00,15:50:00,206.26,203.57,96,207.553,0.0,258.24,2.08,eod_flat,pdl_break_retest_short,short
AMZN,strategy10_scalp,2025-03-04,10:29:00,11:32:00,198.4099,200.166,100,200.156,0.0,-175.61,-1.006,stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-03-04,11:59:00,12:28:00,201.84,203.3948,99,203.696,0.0,-153.93,-0.838,trail_stop,pdl_break_retest_short,short
AMZN,strategy10_scalp,2025-03-05,10:13:00,11:40:00,206.135,204.4032,97,204.4132,0.0,-167.98,-1.006,stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-03-05,12:39:00,15:50:00,207.34,208.55,96,205.8632,0.0,116.16,0.819,eod_flat,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-03-06,09:45:00,09:55:00,202.855,203.942,98,203.932,0.0,-106.53,-1.009,stop,pdl_break_retest_short,short
AMZN,strategy10_scalp,2025-03-06,10:20:00,11:21:00,204.97,203.9354,97,203.9454,0.0,-100.36,-1.01,stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-03-07,10:05:00,10:26:00,201.18,199.907,99,199.917,0.0,-126.03,-1.008,stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-03-07,10:51:00,12:33:00,197.495,194.433,101,199.083,0.0,309.26,1.928,trail_stop,pdl_break_retest_short,short
AMZN,strategy10_scalp,2025-03-10,10:06:00,11:24:00,193.925,193.7835,103,195.5936,0.0,14.57,0.085,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-03-10,14:55:00,15:26:00,191.96,193.0135,104,193.5035,0.0,-109.57,-0.683,trail_stop,pdl_break_retest_short,short
AMZN,strategy10_scalp,2025-03-11,09:38:00,10:04:00,197.5,197.152,101,195.192,0.0,-35.15,-0.151,trail_stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-03-11,10:06:00,10:24:00,197.1,196.132,101,196.142,0.0,-97.77,-1.01,stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-03-12,09:34:00,09:46:00,201.08,199.492,99,199.502,0.0,-157.21,-1.006,stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-03-12,10:12:00,11:38:00,199.2,197.298,100,200.478,0.0,190.2,1.488,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-03-13,09:39:00,10:20:00,196.5932,195.963,101,197.8134,0.0,63.65,0.516,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-03-13,11:27:00,14:05:00,194.92,193.083,102,195.913,0.0,187.37,1.85,trail_stop,pdl_break_retest_short,short
AMZN,strategy10_scalp,2025-03-14,10:09:00,10:40:00,195.96,197.006,102,197.156,0.0,-106.69,-0.875,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-03-14,12:54:00,13:37:00,198.28,197.1605,100,197.1705,0.0,-111.95,-1.009,stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-03-17,11:14:00,11:17:00,195.035,195.663,102,195.653,0.0,-64.06,-1.016,stop,pdl_break_retest_short,short
AMZN,strategy10_scalp,2025-03-17,14:16:00,14:28:00,197.77,198.353,101,198.343,0.0,-58.88,-1.017,stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-03-18,09:56:00,10:06:00,190.7063,191.4875,104,191.4775,0.0,-81.25,-1.013,stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-03-18,13:49:00,14:04:00,192.82,192.0725,103,192.0825,0.0,-77.0,-1.014,stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-03-19,10:07:00,10:52:00,194.14,193.213,103,193.223,0.0,-95.48,-1.011,stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-03-19,13:32:00,13:55:00,192.06,192.812,104,192.802,0.0,-78.21,-1.013,stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-03-20,09:39:00,11:33:00,194.97,197.6795,102,194.1495,0.0,276.37,3.302,trail_stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-03-21,09:47:00,10:42:00,194.1296,194.088,103,192.868,0.0,-4.28,-0.033,trail_stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-03-24,11:03:00,15:50:00,201.8,203.33,99,201.103,0.0,151.47,2.195,eod_flat,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-03-25,09:34:00,11:34:00,203.85,205.001,98,203.271,0.0,112.8,1.988,trail_stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-03-25,11:37:00,12:30:00,205.12,204.591,97,204.421,0.0,-51.31,-0.757,trail_stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-03-26,09:50:00,11:07:00,203.99,203.099,98,204.9099,0.0,87.32,0.969,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-03-26,11:51:00,12:32:00,203.025,203.159,98,203.519,0.0,-13.13,-0.271,trail_stop,pdl_break_retest_short,short
AMZN,strategy10_scalp,2025-03-27,09:59:00,11:32:00,201.7398,202.2215,99,200.4815,0.0,47.69,0.383,trail_stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-03-28,09:41:00,11:33:00,198.9549,195.0708,100,199.7329,0.0,388.41,4.992,trail_stop,pdl_break_retest_short,short
AMZN,strategy10_scalp,2025-03-31,10:30:00,11:00:00,184.73,186.1779,108,186.1679,0.0,-156.37,-1.007,stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-03-31,12:29:00,15:50:00,188.73,190.07,105,187.5421,0.0,140.7,1.128,eod_flat,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-04-01,09:39:00,10:11:00,189.63,188.947,105,188.217,0.0,-71.71,-0.483,trail_stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-04-01,11:12:00,11:22:00,191.87,190.627,104,190.637,0.0,-129.27,-1.008,stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-04-02,09:45:00,13:37:00,190.585,196.297,104,189.327,0.0,594.05,4.541,trail_stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-04-03,09:48:00,11:15:00,181.58,180.078,110,183.238,0.0,165.22,0.906,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-04-04,09:42:00,10:41:00,171.37,172.479,116,169.6415,0.0,128.64,0.642,trail_stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-04-04,11:30:00,11:49:00,176.27,177.651,113,177.641,0.0,-156.05,-1.007,stop,pdl_break_retest_short,short
AMZN,strategy10_scalp,2025-04-07,09:36:00,09:47:00,164.6729,167.2244,121,167.2144,0.0,-308.73,-1.004,stop,pdl_break_retest_short,short
AMZN,strategy10_scalp,2025-04-07,10:16:00,10:22:00,180.89,176.9192,110,176.9292,0.0,-436.78,-1.003,stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-04-08,09:45:00,15:50:00,180.625,168.85,110,184.043,0.0,1295.25,3.445,eod_flat,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-04-09,10:21:00,10:52:00,174.27,171.587,114,171.597,0.0,-305.86,-1.004,stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-04-09,12:05:00,13:02:00,170.1,172.783,117,172.773,0.0,-313.91,-1.004,stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-04-10,11:15:00,13:02:00,183.18,180.322,109,186.722,0.0,311.52,0.807,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-04-11,10:06:00,10:20:00,181.14,179.4283,110,179.4383,0.0,-188.29,-1.006,stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-04-11,11:19:00,11:36:00,178.24,180.1217,112,180.1117,0.0,-210.75,-1.005,stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-04-14,09:33:00,09:36:00,186.265,185.064,107,185.074,0.0,-128.51,-1.008,stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-04-14,10:56:00,13:52:00,185.31,181.286,107,186.531,0.0,430.57,3.296,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-04-15,09:54:00,10:05:00,182.32,180.969,109,180.979,0.0,-147.26,-1.007,stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-04-15,13:49:00,14:46:00,179.05,179.441,111,180.3311,0.0,-43.4,-0.305,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-04-16,09:40:00,10:25:00,177.36,177.0517,112,178.3748,0.0,34.53,0.304,trail_stop,pdl_break_retest_short,short
AMZN,strategy10_scalp,2025-04-16,10:43:00,11:47:00,177.62,177.5283,112,176.8583,0.0,-10.27,-0.12,trail_stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-04-17,10:21:00,11:07:00,173.45,174.1995,115,174.7295,0.0,-86.19,-0.586,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-04-21,09:42:00,10:55:00,168.51,167.091,118,169.171,0.0,167.44,2.147,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-04-22,09:33:00,11:36:00,170.09,172.9225,117,169.1775,0.0,331.4,3.104,trail_stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-04-23,10:09:00,10:17:00,186.05,184.747,107,184.757,0.0,-139.42,-1.008,stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-04-23,11:36:00,14:12:00,182.95,182.643,109,184.103,0.0,33.46,0.266,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-04-24,09:58:00,15:50:00,182.24,186.48,109,180.821,0.0,462.16,2.988,eod_flat,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-04-25,10:08:00,10:30:00,187.395,186.074,106,186.084,0.0,-140.03,-1.008,stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-04-25,10:32:00,10:40:00,185.7,186.766,107,186.756,0.0,-114.06,-1.009,stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-04-28,11:09:00,13:47:00,187.84,185.975,106,188.495,0.0,197.69,2.847,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-04-29,09:37:00,09:54:00,184.445,185.4285,108,185.4185,0.0,-106.22,-1.01,stop,pdl_break_retest_short,short
AMZN,strategy10_scalp,2025-04-29,10:19:00,12:48:00,186.29,186.1565,107,185.296,0.0,-14.28,-0.134,trail_stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-04-30,09:57:00,10:15:00,179.3544,180.6436,111,180.6336,0.0,-143.1,-1.008,stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-04-30,14:11:00,14:29:00,182.74,181.7264,109,181.7364,0.0,-110.48,-1.01,stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-05-01,09:54:00,10:36:00,188.97,189.42,105,189.96,0.0,-47.25,-0.455,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-05-01,15:47:00,15:50:00,191.75,191.59,104,190.56,0.0,-16.64,-0.134,eod_flat,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-05-02,09:44:00,10:02:00,188.04,188.7807,106,188.7707,0.0,-78.52,-1.014,stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-05-02,12:15:00,12:59:00,192.32,191.3893,103,191.3764,0.0,-95.86,-0.986,trail_stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-05-05,09:48:00,10:01:00,186.0562,187.058,107,187.048,0.0,-107.19,-1.01,stop,pdl_break_retest_short,short
AMZN,strategy10_scalp,2025-05-06,09:38:00,09:51:00,185.57,184.865,107,184.875,0.0,-75.43,-1.014,stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-05-06,09:52:00,10:12:00,185.07,185.805,108,185.795,0.0,-79.38,-1.014,stop,pdl_break_retest_short,short
AMZN,strategy10_scalp,2025-05-07,09:40:00,10:50:00,187.62,189.672,106,186.342,0.0,217.51,1.606,trail_stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-05-07,11:15:00,11:50:00,188.28,187.512,106,187.522,0.0,-81.41,-1.013,stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-05-08,09:45:00,11:14:00,190.05,190.6979,105,191.3477,0.0,-68.03,-0.499,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-05-08,11:32:00,13:58:00,191.65,192.992,104,190.392,0.0,139.57,1.067,trail_stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-05-09,10:23:00,11:58:00,192.685,192.861,103,193.621,0.0,-18.13,-0.188,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-05-12,10:10:00,11:36:00,208.32,207.593,96,209.073,0.0,69.79,0.965,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-05-13,09:39:00,10:43:00,213.15,213.419,93,211.879,0.0,25.02,0.212,trail_stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-05-13,14:03:00,15:29:00,212.02,211.549,94,211.069,0.0,-44.27,-0.495,trail_stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-05-14,09:48:00,10:23:00,210.4628,211.274,95,211.424,0.0,-77.06,-0.844,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-05-14,13:22:00,15:50:00,209.74,209.42,95,210.574,0.0,30.4,0.384,eod_flat,pdl_break_retest_short,short
AMZN,strategy10_scalp,2025-05-15,11:32:00,11:34:00,203.125,203.818,98,203.808,0.0,-67.91,-1.015,stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-05-16,09:48:00,09:58:00,204.6,205.4407,97,205.4307,0.0,-81.55,-1.012,stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-05-20,10:25:00,15:35:00,204.26,203.926,97,205.164,0.0,32.4,0.369,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-05-21,09:41:00,09:42:00,200.245,200.714,99,200.704,0.0,-46.43,-1.022,stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-05-21,10:52:00,11:38:00,201.86,202.336,99,201.3704,0.0,47.12,0.972,trail_stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-05-22,09:53:00,10:25:00,202.35,202.2005,98,201.2405,0.0,-14.65,-0.135,trail_stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-05-22,12:24:00,12:33:00,203.69,203.1055,98,203.1155,0.0,-57.28,-1.017,stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-05-23,09:41:00,10:54:00,200.38,200.34,99,199.53,0.0,-3.96,-0.047,trail_stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-05-27,09:40:00,14:21:00,202.67,205.758,98,201.918,0.0,302.62,4.106,trail_stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-05-28,09:37:00,09:49:00,207.335,206.23,96,206.24,0.0,-106.08,-1.009,stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-05-28,10:10:00,14:26:00,205.63,205.905,97,206.365,0.0,-26.67,-0.374,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-05-29,09:36:00,09:41:00,208.32,207.325,96,207.335,0.0,-95.52,-1.01,stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-05-29,09:49:00,09:56:00,206.725,207.48,96,207.47,0.0,-72.48,-1.013,stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-05-30,09:48:00,10:05:00,203.97,204.698,98,204.688,0.0,-71.34,-1.014,stop,pdl_break_retest_short,short
AMZN,strategy10_scalp,2025-05-30,11:38:00,13:49:00,204.025,202.973,98,204.758,0.0,103.1,1.435,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-06-02,09:58:00,10:23:00,203.8,204.2795,98,204.6995,0.0,-46.99,-0.533,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-06-02,14:27:00,15:06:00,206.2405,205.8805,96,205.5605,0.0,-34.56,-0.529,trail_stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-06-03,09:46:00,10:41:00,207.42,206.998,96,206.568,0.0,-40.51,-0.495,trail_stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-06-03,10:55:00,11:18:00,206.64,207.332,96,207.322,0.0,-66.43,-1.015,stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-06-04,10:05:00,11:50:00,205.8808,206.431,97,206.5717,0.0,-53.37,-0.796,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-06-04,13:20:00,15:42:00,207.44,207.3283,96,206.8483,0.0,-10.72,-0.189,trail_stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-06-05,09:33:00,10:35:00,209.09,208.29,95,207.88,0.0,-76.0,-0.661,trail_stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-06-05,10:58:00,11:46:00,211.18,211.655,94,210.62,0.0,44.65,0.848,trail_stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-06-06,09:49:00,10:04:00,213.3653,212.275,93,212.285,0.0,-101.4,-1.009,stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-06-06,13:46:00,15:50:00,212.945,213.51,93,212.135,0.0,52.55,0.698,eod_flat,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-06-09,09:39:00,10:01:00,214.06,213.5229,93,213.5329,0.0,-49.95,-1.019,stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-06-09,10:23:00,10:50:00,215.07,214.473,92,214.483,0.0,-54.92,-1.017,stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-06-10,11:07:00,12:01:00,215.78,216.147,92,216.726,0.0,-33.76,-0.388,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-06-11,10:08:00,10:14:00,216.7,217.324,92,217.314,0.0,-57.41,-1.016,stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-06-11,14:49:00,15:50:00,213.93,213.3,93,214.504,0.0,58.59,1.098,eod_flat,pdl_break_retest_short,short
AMZN,strategy10_scalp,2025-06-12,09:52:00,11:23:00,213.09,212.274,93,211.829,0.0,-75.89,-0.647,trail_stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-06-12,11:25:00,12:27:00,212.43,213.241,94,213.441,0.0,-76.23,-0.802,trail_stop,pdl_break_retest_short,short
AMZN,strategy10_scalp,2025-06-13,09:37:00,09:38:00,210.975,211.565,94,211.555,0.0,-55.46,-1.017,stop,pdl_break_retest_short,short
AMZN,strategy10_scalp,2025-06-13,11:03:00,12:39:00,211.86,213.3742,94,211.4449,0.0,142.33,3.648,trail_stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-06-16,10:02:00,11:56:00,213.75,215.237,93,212.977,0.0,138.29,1.924,trail_stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-06-17,09:52:00,10:33:00,216.83,215.854,92,215.734,0.0,-89.79,-0.891,trail_stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-06-18,10:23:00,11:09:00,217.25,216.745,92,216.475,0.0,-46.46,-0.652,trail_stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-06-18,14:54:00,15:14:00,214.81,215.315,93,215.305,0.0,-46.96,-1.02,stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-06-20,10:03:00,13:12:00,211.59,210.652,94,212.902,0.0,88.17,0.715,trail_stop,pdl_break_retest_short,short
AMZN,strategy10_scalp,2025-06-23,12:37:00,13:22:00,207.54,208.9428,96,208.9328,0.0,-134.67,-1.007,stop,pdl_break_retest_short,short
AMZN,strategy10_scalp,2025-06-24,09:41:00,10:02:00,212.6699,212.452,94,212.122,0.0,-20.48,-0.398,trail_stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-06-25,09:37:00,09:40:00,214.77,214.0005,93,214.0105,0.0,-71.56,-1.013,stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-06-25,09:45:00,10:00:00,213.51,214.5595,93,214.5495,0.0,-97.6,-1.01,stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-06-26,10:46:00,14:49:00,214.1508,216.878,93,213.258,0.0,253.63,3.055,trail_stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-06-27,10:52:00,15:04:00,219.015,218.1324,91,220.2325,0.0,80.32,0.725,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-06-27,15:08:00,15:50:00,218.45,219.62,91,217.4325,0.0,106.47,1.15,eod_flat,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-06-30,10:21:00,13:47:00,221.4,220.3909,90,222.481,0.0,90.82,0.933,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-07-01,11:01:00,11:06:00,218.825,219.6,91,219.59,0.0,-70.52,-1.013,stop,pdl_break_retest_short,short
AMZN,strategy10_scalp,2025-07-01,11:15:00,11:25:00,218.41,219.39,91,219.38,0.0,-89.18,-1.01,stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-07-02,09:49:00,09:59:00,220.07,219.3655,90,219.3755,0.0,-63.4,-1.014,stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-07-03,10:19:00,12:15:00,221.91,222.916,90,221.346,0.0,90.54,1.784,trail_stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-07-07,10:25:00,10:54:00,223.91,223.385,89,223.395,0.0,-46.72,-1.019,stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-07-07,11:39:00,11:48:00,224.1799,223.735,89,223.745,0.0,-39.6,-1.023,stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-07-08,09:59:00,10:32:00,222.13,221.772,90,222.762,0.0,32.22,0.566,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-07-09,09:40:00,10:30:00,222.06,222.583,90,221.073,0.0,47.07,0.53,trail_stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-07-10,09:59:00,11:00:00,220.84,221.342,90,221.732,0.0,-45.18,-0.563,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-07-10,13:36:00,14:52:00,222.58,222.108,89,221.9865,0.0,-42.01,-0.795,trail_stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-07-11,09:46:00,10:52:00,223.02,223.941,89,222.481,0.0,81.97,1.709,trail_stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-07-11,11:03:00,11:06:00,225.2,224.451,88,224.461,0.0,-65.91,-1.014,stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-07-14,10:54:00,11:33:00,226.235,225.569,88,225.579,0.0,-58.61,-1.015,stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-07-15,09:33:00,09:33:00,226.92,226.408,88,226.418,0.0,-45.06,-1.02,stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-07-15,10:58:00,11:03:00,225.77,226.152,88,226.142,0.0,-33.62,-1.027,stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-07-16,10:15:00,10:30:00,225.16,225.6465,88,225.6365,0.0,-42.81,-1.021,stop,pdl_break_retest_short,short
AMZN,strategy10_scalp,2025-07-16,11:25:00,11:26:00,223.4,223.9915,89,223.9815,0.0,-52.64,-1.017,stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-07-17,10:12:00,11:05:00,222.85,223.492,89,223.582,0.0,-57.14,-0.877,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-07-17,15:32:00,15:50:00,224.2452,224.27,89,223.548,0.0,2.21,0.036,eod_flat,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-07-18,09:33:00,09:54:00,225.095,224.291,88,224.301,0.0,-70.75,-1.013,stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-07-18,10:04:00,11:08:00,224.18,224.104,89,224.744,0.0,6.76,0.135,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-07-21,09:36:00,15:10:00,227.29,228.8627,87,226.058,0.0,136.82,1.277,trail_stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-07-22,09:51:00,13:02:00,228.19,227.254,87,229.214,0.0,81.43,0.914,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-07-23,10:32:00,11:54:00,227.79,227.835,87,228.405,0.0,-3.91,-0.073,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-07-24,09:42:00,10:09:00,230.86,232.185,86,230.47,0.0,113.95,3.397,trail_stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-07-28,09:37:00,09:39:00,232.95,232.34,85,232.35,0.0,-51.85,-1.017,stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-07-29,09:40:00,11:49:00,232.98,231.2337,85,233.394,0.0,148.44,4.218,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-07-30,10:08:00,12:23:00,230.29,230.651,86,231.0686,0.0,-31.05,-0.464,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-07-30,14:58:00,15:50:00,230.01,229.71,86,230.751,0.0,25.8,0.405,eod_flat,pdl_break_retest_short,short
AMZN,strategy10_scalp,2025-07-31,09:37:00,09:46:00,232.51,231.539,86,231.549,0.0,-83.51,-1.01,stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-08-01,09:44:00,09:52:00,219.86,218.167,90,218.177,0.0,-152.37,-1.006,stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-08-01,13:02:00,14:31:00,214.84,214.4949,93,215.763,0.0,32.09,0.374,trail_stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-08-04,10:56:00,11:58:00,212.39,213.064,94,213.564,0.0,-63.36,-0.574,trail_stop,pdl_break_retest_short,short
AMZN,strategy10_scalp,2025-08-05,09:46:00,10:27:00,215.55,214.548,92,214.558,0.0,-92.18,-1.01,stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-08-06,10:09:00,14:58:00,215.18,220.947,92,214.417,0.0,530.56,7.558,trail_stop,orh_break_retest_long,long
AMZN,strategy10_scalp,2025-08-07,09:35:00,10:38:00,223.875,223.6791,89,221.7591,0.0,-17.44,-0.093,trail_stop,pdh_break_retest_long,long
AMZN,strategy10_scalp,2025-08-08,14:11:00,15:50:00,222.17,222.44,90,223.04,0.0,-24.3,-0.31,eod_flat,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-08-11,09:39:00,09:41:00,221.4199,221.9016,90,221.8916,0.0,-43.36,-1.021,stop,orl_break_retest_short,short
AMZN,strategy10_scalp,2025-08-11,09:45:00,10:15:00,221.515,221.5516,90,222.0752,0.0,-3.3,-0.065,trail_stop,pdl_break_retest_short,short
AMZN,strategy10_scalp,2025-08-12,09:57:00,10:18:00,219.62,220.675,91,220.665,0.0,-96.01,-1.01,stop,pdl_break_retest_short,short
